_id,ratio
1000009194,0.275
1000009250,0.05555555555555555
1000009256,0.0625
1000009259,0.37142857142857144
1000009290,0.17105263157894737
1000009293,0.11363636363636363
1000009331,0.1830065359477124
1000009366,0.18518518518518517
1000009460,0.43820224719101125
1000009497,0.5
1000009528,0.030303030303030304
1000009735,0.14285714285714285
1000009785,0.38666666666666666
1000009801,0.1111111111111111
1000010303,0.9380530973451328
1000010322,0.0625
1000010375,0.1721311475409836
1000010461,0.14285714285714285
1000010544,2.9047619047619047
1000010581,0.5
1000010607,0.16279069767441862
1000010645,0.29411764705882354
1000010767,0.09523809523809523
1000010790,0.15217391304347827
1000010892,0.5061728395061729
1000011053,0.14814814814814814
1000011180,0.09016393442622951
1000011287,0.17857142857142858
1000011368,0.22580645161290322
1000011412,0.411214953271028
1000011545,0.24719101123595505
1000011584,0.13157894736842105
1000011615,0.10416666666666667
1000011634,0.6666666666666666
1000011664,0
1000011674,0.034482758620689655
1000011681,0.18
1000011708,0.24509803921568626
1000011734,0.024390243902439025
1000011747,0.22388059701492538
1000011771,0.06172839506172839
1000011777,0.07547169811320754
1000011935,0.3925925925925926
1000011949,0.23943661971830985
1000011990,0.10909090909090909
1000012027,0.075
1000012033,0.10465116279069768
1000012076,0.125
1000012085,0.19047619047619047
1000012111,0.18309859154929578
1000012159,0.4461538461538462
1000012160,0.20689655172413793
1000012189,0.04285714285714286
1000012214,0.05660377358490566
1000012353,0.022222222222222223
1000012660,0.8305084745762712
1000012860,0.5663716814159292
1000012904,0.2057142857142857
1000013030,0.78
1000013064,0.4838709677419355
1000013065,0.24675324675324675
1000013107,0.09090909090909091
1000013358,0.07692307692307693
1000013515,0.41007194244604317
1000013609,0.13953488372093023
1000013615,0.935064935064935
1000013618,0.42857142857142855
1000013703,0.27848101265822783
1000013812,0.10638297872340426
1000013857,0.05555555555555555
1000013861,0.7049180327868853
1000013923,0.10526315789473684
1000013949,0.17073170731707318
1000013991,0.06896551724137931
1000014051,0.14925373134328357
1000014100,0.5161290322580645
1000014214,0.052083333333333336
1000014547,0.07964601769911504
1000014660,0.043478260869565216
1000014789,0.060240963855421686
1000015034,0.1590909090909091
1000015063,0.46153846153846156
1000015090,0.03125
1000015100,0.28
1000015107,0.10714285714285714
1000015116,0.71875
1000015143,0.425531914893617
1000015185,0.5904761904761905
1000015196,0.09523809523809523
1000015224,0.3595505617977528
1000015232,0.17088607594936708
1000015241,0.03773584905660377
1000015338,0.16326530612244897
1000015375,0.23076923076923078
1000015443,0.13043478260869565
1000015682,0.18
1000015847,0.08450704225352113
1000015920,0.34146341463414637
1000015932,0.24404761904761904
1000015966,0.65625
1000016057,1
1000016181,0.6728395061728395
1000016211,0.42696629213483145
1000016289,0.09734513274336283
1000016365,0.2542372881355932
1000016469,0.7317073170731707
1000016502,0.5263157894736842
1000016589,0.46226415094339623
1000016590,0.2777777777777778
1000016606,0.27956989247311825
1000016632,0.03125
1000016655,0.2
1000016709,0.13513513513513514
1000016715,0.296551724137931
1000016743,0.20353982300884957
1000016850,0.21666666666666667
1000016999,0.3063583815028902
1000017066,0.06779661016949153
1000017078,0.37209302325581395
1000017117,0.14814814814814814
1000017138,0.09803921568627451
1000017174,0.8103448275862069
1000017196,0.525
1000017321,0.02857142857142857
1000017340,0.4117647058823529
1000017351,0.041666666666666664
1000017391,0.33163265306122447
1000017433,0.44
1000017461,0.32941176470588235
1000017474,0.08823529411764706
1000017493,0.05970149253731343
1000017565,0.65
1000017659,0.3404255319148936
1000017812,0.10526315789473684
1000018109,0.17880794701986755
1000018239,0.3917525773195876
1000018262,0.13157894736842105
1000018355,0.24390243902439024
1000018584,0.1509433962264151
1000018878,0.22727272727272727
1000019001,0
1000019232,0.25333333333333335
1000019495,0.2222222222222222
1000019500,0.0967741935483871
1000019584,0.16666666666666666
1000019884,0.6952380952380952
1000019945,0.23404255319148937
1000019971,0.1625
1000019996,0.20588235294117646
1000020000,0.25
1000020024,0.35
1000020052,0.3870967741935484
1000020062,0.2571428571428571
1000020073,0.2037037037037037
1000020088,0.18518518518518517
1000020141,0.1951219512195122
1000020182,0.08333333333333333
1000020189,0.4166666666666667
1000020266,0.32653061224489793
1000020325,0.5384615384615384
1000020371,0.5353535353535354
1000020390,0.39655172413793105
1000020410,0.17142857142857143
1000020936,0.2
1000021104,0.5384615384615384
1000021105,0.19230769230769232
1000021197,0.20382165605095542
1000021317,0.07407407407407407
1000021422,0.42
1000021430,0.24468085106382978
1000021522,0.16
1000021542,2.5
1000021579,0.3006134969325153
1000021621,0.06060606060606061
1000021654,0.0891089108910891
1000021657,0.07692307692307693
1000021676,0.21875
1000021802,0.25925925925925924
1000021880,0.4666666666666667
1000021920,0.44537815126050423
1000021956,0.3125
1000022183,0.14
1000022223,0.3698630136986301
1000022351,0.2483221476510067
1000022405,0.11486486486486487
1000022462,0.32558139534883723
1000022491,0.34210526315789475
1000022525,0
1000022599,0.6285714285714286
1000022611,0.04
1000022660,0.24528301886792453
1000022681,0.58
1000022720,0.22950819672131148
1000022728,0.13432835820895522
1000022880,0.02
1000022896,0.15
1000022934,0.47058823529411764
1000022955,0
1000022968,0.14606741573033707
1000023029,0.3181818181818182
1000023058,0.023809523809523808
1000023236,0.0410958904109589
1000023301,0.09090909090909091
1000023357,0.1891891891891892
1000023430,0.3333333333333333
1000023465,0.8888888888888888
1000023585,0.20634920634920634
1000023600,0.4857142857142857
1000023674,0.06666666666666667
1000024260,0.0975609756097561
1000024369,0.02857142857142857
1000024392,0.36538461538461536
1000024450,0.10909090909090909
1000024460,0.13675213675213677
1000024554,0.1076923076923077
1000024680,0.38636363636363635
1000024701,0.1388888888888889
1000024713,0.15789473684210525
1000024729,0.07142857142857142
1000024833,0.11450381679389313
1000024842,0.22018348623853212
1000024854,0.48214285714285715
1000024906,0.034482758620689655
1000024928,0.27692307692307694
1000024973,0.9150943396226415
1000024984,0.02127659574468085
1000025043,0.203125
1000025101,0.37383177570093457
1000025133,0.03571428571428571
1000025280,0.41843971631205673
1000025322,0.18584070796460178
1000025323,0.08333333333333333
1000025544,0.06666666666666667
1000025569,0.1724137931034483
1000025571,0.4166666666666667
1000025587,0.0625
1000025667,0.041666666666666664
1000025704,0.08441558441558442
1000025705,0.25892857142857145
1000026501,0.10666666666666667
1000026805,0.078125
1000026862,0.11214953271028037
1000026967,0.043478260869565216
1000027002,0.45454545454545453
1000027016,0.11428571428571428
1000027071,0.09090909090909091
1000027114,0.14285714285714285
1000027156,0.13513513513513514
1000027246,0.19444444444444445
1000027295,0.20833333333333334
1000027309,0.22137404580152673
1000027319,0.24
1000027331,0.06306306306306306
1000027391,0.18421052631578946
1000027510,0.034482758620689655
1000027527,0.49193548387096775
1000027592,0.14516129032258066
1000027611,0.125
1000027666,0.18382352941176472
1000027689,0.25
1000027702,0.6818181818181818
1000028062,0.24390243902439024
1000028099,0.12307692307692308
1000028157,0.3142857142857143
1000028294,0.029411764705882353
1000028433,0.41025641025641024
1000028488,0.09929078014184398
1000028522,0.3225806451612903
1000028523,0.23717948717948717
1000028525,0.2983425414364641
1000028535,0.6666666666666666
1000028544,0.20422535211267606
1000028582,0.3684210526315789
1000028587,0.18333333333333332
1000028609,0.19480519480519481
1000028676,0.23129251700680273
1000028698,0.4444444444444444
1000028708,0.12087912087912088
1000028731,0.37142857142857144
1000028755,0.6309523809523809
1000028789,0.3291139240506329
1000028796,0.27218934911242604
1000028798,0.53125
1000028835,0.12264150943396226
1000028839,0
1000028895,0.109375
1000028927,0.7666666666666667
1000028975,0.2
1000028979,0.25217391304347825
1000028983,0.3076923076923077
1000029057,0.07692307692307693
1000029059,0.1016949152542373
1000029077,0.42857142857142855
1000029106,0.15151515151515152
1000029108,0.15384615384615385
1000029185,0.01639344262295082
1000029222,0.5221674876847291
1000029245,0.058823529411764705
1000029579,0.3761467889908257
1000029778,0.23255813953488372
1000029782,0.12903225806451613
1000029807,0.3333333333333333
1000029864,0
1000029993,0.14285714285714285
1000030009,0.19047619047619047
1000030047,0.291970802919708
1000030051,0.041666666666666664
1000030086,0.5384615384615384
1000030088,0.29896907216494845
1000030147,0.031746031746031744
1000030161,1.2285714285714286
1000030185,0.192
1000030189,0.1702127659574468
1000030194,0.03333333333333333
1000030205,0.17757009345794392
1000030263,0.08771929824561403
1000030272,0.14035087719298245
1000030287,0.11363636363636363
1000030296,0.07407407407407407
1000030327,0.38333333333333336
1000030400,0.7702702702702703
1000030417,0.6790123456790124
1000030514,0.19767441860465115
1000030633,0.2
1000030727,0.043010752688172046
1000030951,0.14285714285714285
1000031016,0
1000031156,0
1000031222,0.8072289156626506
1000031240,0
1000031246,0.16153846153846155
1000031254,0.4810126582278481
1000031280,0.192
1000031282,0.18633540372670807
1000031296,0.6987951807228916
1000031348,0.4444444444444444
1000031361,0
1000031401,0.21782178217821782
1000031411,0.22413793103448276
1000031430,0.25555555555555554
1000031476,0.17391304347826086
1000031486,0.1559633027522936
1000031583,0.13043478260869565
1000031609,0.8545454545454545
1000031775,0.05263157894736842
1000031872,0.08035714285714286
1000032000,0.32222222222222224
1000032048,0.043478260869565216
1000032055,0.18181818181818182
1000032194,0.6463414634146342
1000032209,0.2857142857142857
1000032236,0.06666666666666667
1000032279,0.4931506849315068
1000032291,0.2835820895522388
1000032301,0.35365853658536583
1000032311,0.19230769230769232
1000032321,0.6589147286821705
1000032362,0.2894736842105263
1000032382,0.3375
1000032392,0.16666666666666666
1000032455,0.5294117647058824
1000032588,0.3582089552238806
1000032624,0.4266666666666667
1000032831,0.42857142857142855
1000033083,0.5581395348837209
1000033096,0.37254901960784315
1000033133,0.4791666666666667
1000033141,0.125
1000033146,0.336
1000033157,0.5132743362831859
1000033162,2.25
1000033181,0.375
1000033196,0.2857142857142857
1000033254,0.30434782608695654
1000033538,0.28125
1000033608,0.16842105263157894
1000033612,0.14285714285714285
1000033899,0.3617021276595745
1000034086,0.13414634146341464
1000034148,0.4235294117647059
1000034233,0.17592592592592593
1000034308,0.11940298507462686
1000034312,0.22340425531914893
1000034376,0.37719298245614036
1000034384,0.21568627450980393
1000034389,0.39263803680981596
1000034410,0.10810810810810811
1000034482,0.10294117647058823
1000034672,0.20388349514563106
1000034685,0.3287671232876712
1000034855,0.2222222222222222
1000035070,0.14285714285714285
1000035155,0.25
1000035188,0
1000035194,0.5675675675675675
1000035286,0.28169014084507044
1000035319,0.125
1000035488,0.6309523809523809
1000035489,0.047619047619047616
1000035528,0.38666666666666666
1000035529,0.8333333333333334
1000035603,0.47619047619047616
1000035637,0.07142857142857142
1000035666,0.375
1000035667,0.14444444444444443
1000035809,0.3851851851851852
1000035874,0.08256880733944955
1000035889,0.18181818181818182
1000035957,0.25161290322580643
1000035961,0.2857142857142857
1000035963,0.25
1000035995,0
1000036024,0.2835820895522388
1000036041,0.1320754716981132
1000036118,0.40816326530612246
1000036130,0.06976744186046512
1000036131,0.3770491803278688
1000036326,0.7232142857142857
1000036492,0.47368421052631576
1000036757,0
1000036768,0.16216216216216217
1000036815,0.09523809523809523
1000036926,0.10526315789473684
1000037006,0.8181818181818182
1000037054,0.5714285714285714
1000037073,0.25806451612903225
1000037135,0.13114754098360656
1000037141,0.375
1000037187,0.05
1000037207,0.26666666666666666
1000037213,0.20588235294117646
1000037231,0.2631578947368421
1000037232,0.5865384615384616
1000037242,0.2222222222222222
1000037275,0.20967741935483872
1000037560,0.28205128205128205
1000037720,0.23300970873786409
1000037747,0.26881720430107525
1000037778,0.24390243902439024
1000037895,0.07142857142857142
1000037976,0.29927007299270075
1000038077,0.25806451612903225
1000038498,0.6136363636363636
1000038591,0.034482758620689655
1000038689,0.10526315789473684
1000038714,2.5
1000038776,0.6666666666666666
1000038781,0.6116504854368932
1000038783,0.2542372881355932
1000038841,0.08130081300813008
1000038951,0.36065573770491804
1000038961,0.16
1000038969,0.045454545454545456
1000039139,0.3875968992248062
1000039147,0.0761904761904762
1000039279,0.05
1000039310,0.19834710743801653
1000039379,0.02631578947368421
1000039675,0.5263157894736842
1000039897,0.15384615384615385
1000039908,0.9193548387096774
1000039956,0.09090909090909091
1000039961,0.22784810126582278
1000039990,0.13725490196078433
1000040004,0.13333333333333333
1000040020,0.5260416666666666
1000040053,0.2761904761904762
1000040065,0.46153846153846156
1000040111,0.21428571428571427
1000040113,0
1000040319,0.6666666666666666
1000040339,0.018867924528301886
1000040437,0.07692307692307693
1000040519,0.3333333333333333
1000040572,0.08
1000040604,0.4444444444444444
1000040630,0.04395604395604396
1000040638,0.532608695652174
1000040640,0.18867924528301888
1000040728,0.2
1000040780,0.29850746268656714
1000040807,0.10638297872340426
1000040850,0.05555555555555555
1000040901,0.2857142857142857
1000040947,0.2714285714285714
1000041051,0.19736842105263158
1000041056,0.05084745762711865
1000041180,0.1
1000041190,0.1875
1000041214,0.36363636363636365
1000041278,0.2
1000041283,0.2692307692307692
1000041302,0.30303030303030304
1000041319,0.3793103448275862
1000041337,0.5543478260869565
1000041357,0.17391304347826086
1000041526,0.4418604651162791
1000041576,0.14545454545454545
1000041766,0.14634146341463414
1000041849,0.6604938271604939
1000042087,0.3103448275862069
1000042130,0.21739130434782608
1000042229,0.189873417721519
1000042508,0.8548387096774194
1000042543,0.22727272727272727
1000042556,0.16417910447761194
1000042642,0.23404255319148937
1000042658,0.06
1000042675,0.375
1000042721,0.2898550724637681
1000042751,0.21428571428571427
1000042763,0.09782608695652174
1000042798,0.35
1000042808,0.25
1000042815,0.16666666666666666
1000042823,0.25471698113207547
1000042888,0.3974358974358974
1000042987,0.23214285714285715
1000043307,0.1509433962264151
1000043648,0.2748091603053435
1000043706,0.11904761904761904
1000043760,0.05
1000043843,0.13043478260869565
1000043900,0.06741573033707865
1000043938,0.1111111111111111
1000043943,0.13513513513513514
1000043956,0.1111111111111111
1000043986,0.26666666666666666
1000044173,0.4180790960451977
1000044385,0.08823529411764706
1000044433,0.2571428571428571
1000044532,0.29
1000044566,0.25
1000044633,0.288135593220339
1000044638,0.13709677419354838
1000044785,0.12
1000044933,0
1000044975,0.09090909090909091
1000044977,0.85
1000044979,0.21678321678321677
1000044984,0.19318181818181818
1000045048,0
1000045592,0.0875
1000045754,0.20754716981132076
1000045760,0.2
1000045940,0.0989010989010989
1000045958,0.31092436974789917
1000045970,0.25225225225225223
1000045978,0.09090909090909091
1000045983,0.3050847457627119
1000045994,0.26666666666666666
1000046013,0.2463768115942029
1000046036,0.03225806451612903
1000046210,0.3870967741935484
1000046213,0.706766917293233
1000046304,0.0975609756097561
1000046432,1.6216216216216217
1000046587,0.21818181818181817
1000046606,0.1935483870967742
1000046625,0.05194805194805195
1000046818,0.16279069767441862
1000046852,0.05263157894736842
1000047007,0.16666666666666666
1000047037,0.1134020618556701
1000047150,0.6623376623376623
1000047163,0.5737704918032787
1000047210,0.3333333333333333
1000047246,0.07865168539325842
1000047289,0.2727272727272727
1000047301,0.208955223880597
1000047359,0.17391304347826086
1000047366,0.35789473684210527
1000047407,0.0625
1000048222,0.7534246575342466
1000048377,0.627906976744186
1000049135,0.1
1000049230,0.4536082474226804
1000049334,0.08695652173913043
1000049385,0.18095238095238095
1000049386,0.2857142857142857
1000049414,0.6623376623376623
1000049456,0.5617283950617284
1000049542,0.045454545454545456
1000049545,0.2112676056338028
1000049548,0.17886178861788618
1000050008,0.5652173913043478
1000050158,0.11666666666666667
1000050468,0.8157894736842105
1000050549,0.027777777777777776
1000050605,0.3283582089552239
1000050820,0.1282051282051282
1000050909,0.18421052631578946
1000050916,0.9523809523809523
1000050923,0.09183673469387756
1000050942,0.5555555555555556
1000050992,0.23333333333333334
1000051005,0.03773584905660377
1000051059,0.15
1000051082,0.29069767441860467
1000051095,0.8372093023255814
1000051488,0.1836734693877551
1000051495,0
1000051618,0.10891089108910891
1000051720,0.36470588235294116
1000051728,0.15254237288135594
1000051757,0.14864864864864866
1000051809,0.056338028169014086
1000052236,0.05714285714285714
1000052240,0.36585365853658536
1000052311,0.19480519480519481
1000052426,0.12195121951219512
1000052456,0.04878048780487805
1000052463,0.46551724137931033
1000052481,0.24812030075187969
1000052502,0.25742574257425743
1000052683,0.3564356435643564
1000052959,0.2692307692307692
1000053447,0.1864406779661017
1000053463,0.15
1000053468,0.3228346456692913
1000053478,0.15555555555555556
1000053557,0.18556701030927836
1000053561,0.9464285714285714
1000053598,0.562962962962963
1000053618,0.32786885245901637
1000053620,0.27941176470588236
1000053640,0.12
1000053651,0.047619047619047616
1000053672,0.4925373134328358
1000053678,0.18604651162790697
1000053682,0.6043956043956044
1000053823,0.13580246913580246
1000054106,0.08
1000054405,0.08
1000054446,1.1090909090909091
1000054466,0.27485380116959063
1000054510,0.4084507042253521
1000054532,0.2550335570469799
1000054593,0.8
1000054701,0.06060606060606061
1000054710,0.11320754716981132
1000054713,0.29545454545454547
1000054723,0.9402985074626866
1000054728,0.14432989690721648
1000054737,0.3146853146853147
1000054751,0.14285714285714285
1000054755,0.5619047619047619
1000054812,0.3063063063063063
1000054842,0.2
1000054848,0.2152777777777778
1000055112,0.3111111111111111
1000055175,0.9895833333333334
1000055333,0.3333333333333333
1000055403,0.23863636363636365
1000055577,0.6621621621621622
1000055594,0.15625
1000055654,0.17333333333333334
1000055656,0.2553191489361702
1000055699,0.10465116279069768
1000055842,0.1925925925925926
1000055896,0.971830985915493
1000055898,0.11627906976744186
1000055928,0.17567567567567569
1000055933,0
1000055944,0.3602941176470588
1000055947,0.15
1000056044,0.19090909090909092
1000056101,0.18181818181818182
1000056200,0.09090909090909091
1000056437,0.10638297872340426
1000056493,2.7
1000056577,0.21739130434782608
1000056693,0.13333333333333333
1000056710,0.3333333333333333
1000056778,0.2696629213483146
1000056862,0.7222222222222222
1000057139,0.041666666666666664
1000057183,0.6296296296296297
1000057185,0.16470588235294117
1000057199,0.27906976744186046
1000057435,0.34782608695652173
1000057502,0.027777777777777776
1000057594,0.25
1000057938,0.5
1000058036,0.22988505747126436
1000058120,0.03333333333333333
1000058163,0.39568345323741005
1000058175,0.43119266055045874
1000058341,0.7162162162162162
1000058420,0.2
1000058477,0.575
1000058916,0.2
1000059232,0.29508196721311475
1000059480,0.17647058823529413
1000059669,0.058823529411764705
1000059693,0.6153846153846154
1000059710,0.32061068702290074
1000059783,0.2980132450331126
1000059798,0.06666666666666667
1000059883,0.1774193548387097
1000059892,0.16049382716049382
1000059904,0.0967741935483871
1000059958,0.2589928057553957
1000059978,0.24444444444444444
1000059987,0.27419354838709675
1000060262,0.27586206896551724
1000060314,0.7115384615384616
1000060382,0.29333333333333333
1000060426,0.20833333333333334
1000060441,0.631578947368421
1000060449,0.5151515151515151
1000060464,0.36619718309859156
1000060539,0.5294117647058824
1000060572,0.20833333333333334
1000060592,0.13714285714285715
1000060606,0.27710843373493976
1000060676,0.375
1000060915,0.17647058823529413
1000061119,0.09433962264150944
1000061142,0.4090909090909091
1000061159,0.21428571428571427
1000061168,0.109375
1000061347,1.2
1000061355,0.10810810810810811
1000061432,0.02702702702702703
1000061441,0.625
1000061474,0.08333333333333333
1000061485,0.08333333333333333
1000061497,0.15384615384615385
1000061499,0.1518987341772152
1000061505,0.14492753623188406
1000061538,0.2
1000061941,0.6938775510204082
1000061997,0.3114754098360656
1000062074,0.0821917808219178
1000062198,0.4
1000062200,0.38181818181818183
1000062334,0.2733812949640288
1000062410,0.35714285714285715
1000062513,0.1987179487179487
1000062548,0.1791044776119403
1000062558,0.6111111111111112
1000062630,0.1111111111111111
1000063078,0.5567567567567567
1000063154,0.2926829268292683
1000063251,0.06382978723404255
1000063389,0.24242424242424243
1000063451,0.043478260869565216
1000063467,0.19444444444444445
1000063488,0.20967741935483872
1000063637,0.047619047619047616
1000063653,0.20535714285714285
1000063882,0.26744186046511625
1000064032,0.16
1000064061,0.09090909090909091
1000064132,0.13333333333333333
1000064383,0.2867132867132867
1000064443,0.344
1000064446,0.2553191489361702
1000064482,0.18867924528301888
1000064522,0.26666666666666666
1000064540,0.14285714285714285
1000064555,0.1206896551724138
1000064563,0.41509433962264153
1000064591,0.5657894736842105
1000064638,0.37383177570093457
1000064655,0.7352941176470589
1000064726,0.1308411214953271
1000065234,0.07462686567164178
1000065551,0.0851063829787234
1000065640,0.2012987012987013
1000065733,0.17721518987341772
1000065782,0.4367816091954023
1000065830,0.8297872340425532
1000065834,0
1000065940,0.14814814814814814
1000066130,0.25
1000066285,0.21739130434782608
1000066337,0.17355371900826447
1000066422,0.12195121951219512
1000066699,0.14084507042253522
1000066702,0.5757575757575758
1000066777,0.10144927536231885
1000066800,0.4019607843137255
1000066828,0.24489795918367346
1000066829,0.47126436781609193
1000066850,0.72
1000066863,0.19672131147540983
1000067188,0.21052631578947367
1000067287,0.2903225806451613
1000067377,0.0547945205479452
1000067478,0.4
1000067508,0.23529411764705882
1000067568,0.3235294117647059
1000067601,0.11842105263157894
1000067611,0.43243243243243246
1000067620,0.15454545454545454
1000067782,0.46
1000067830,0.2
1000067860,0.3888888888888889
1000067969,0.13333333333333333
1000068014,0.32
1000068183,0.4233128834355828
1000068225,0.2857142857142857
1000068247,0.3148148148148148
1000068290,0.5274725274725275
1000068464,0.07142857142857142
1000068633,0.1891891891891892
1000068699,0.2028985507246377
1000068702,0.18584070796460178
1000068761,0.19767441860465115
1000068785,0.20588235294117646
1000068788,0.2602739726027397
1000068792,0.7058823529411765
1000068929,0.6275862068965518
1000069053,0.13636363636363635
1000069067,0.4931506849315068
1000069312,0.21875
1000069401,0.06060606060606061
1000069450,0.13846153846153847
1000069517,0.4235294117647059
1000069553,0.06451612903225806
1000069856,0.21153846153846154
1000069965,1.0602409638554218
1000069971,0.5581395348837209
1000070001,0.18181818181818182
1000070017,0.2830188679245283
1000070022,0.22916666666666666
1000070046,0.2972972972972973
1000070083,0.12903225806451613
1000070236,0.24836601307189543
1000070670,0.29931972789115646
1000070699,0.3486238532110092
1000070749,0.125
1000070792,0.27586206896551724
1000070899,0.1724137931034483
1000071005,0
1000071019,0.13513513513513514
1000071189,0.2857142857142857
1000071311,0.2916666666666667
1000071316,0.06382978723404255
1000071354,0.37735849056603776
1000071395,0.2196969696969697
1000071410,0.13043478260869565
1000071610,0.13043478260869565
1000071629,0.10526315789473684
1000071738,0.44680851063829785
1000071747,0.4015748031496063
1000071750,0.041666666666666664
1000071768,0.45652173913043476
1000071772,0.2857142857142857
1000072000,0.06666666666666667
1000072030,0.05263157894736842
1000072266,0.3684210526315789
1000072462,0.29411764705882354
1000072469,0.6853146853146853
1000072490,0.25
1000072818,0.2
1000072884,0.49696969696969695
1000072983,0.1125
1000073153,0.6486486486486487
1000073157,0.41379310344827586
1000073352,0.041666666666666664
1000073480,0.4864864864864865
1000073493,0.2159090909090909
1000073529,0.23170731707317074
1000073634,0.0625
1000073732,0.18072289156626506
1000073770,0.18181818181818182
1000073776,0.08695652173913043
1000073966,0.13924050632911392
1000074151,0.22641509433962265
1000074253,0.07142857142857142
1000074275,0.6274509803921569
1000074285,0.02702702702702703
1000074405,0.31137724550898205
1000074471,0.3728813559322034
1000074495,0.1346153846153846
1000074561,0.7313432835820896
1000074564,0.06140350877192982
1000074775,0.3617021276595745
1000074821,0
1000075064,0.9852941176470589
1000075147,0.2033898305084746
1000075223,0
1000075279,0.22321428571428573
1000075345,0.2711864406779661
1000075403,0.13793103448275862
1000075452,0.14285714285714285
1000075522,0.058823529411764705
1000075566,0.6864406779661016
1000075567,Infinity
1000075637,0.02631578947368421
1000075655,0.27586206896551724
1000075723,0.26666666666666666
1000075740,0.23170731707317074
1000075742,0.21100917431192662
1000075760,0.45
1000075769,0.038461538461538464
1000075795,0.2692307692307692
1000075819,0.16666666666666666
1000075824,0.24242424242424243
1000075914,0.05194805194805195
1000075929,0.2462686567164179
1000075976,0.23148148148148148
1000075985,0.22916666666666666
1000076013,0.85
1000076035,0.1111111111111111
1000076075,0.07766990291262135
1000076127,0.4044943820224719
1000076185,0.16129032258064516
1000076200,0.14285714285714285
1000076262,0.23376623376623376
1000076293,0.23776223776223776
1000076324,0.14754098360655737
1000076335,0.125
1000076342,0.8942307692307693
1000076383,0.1958762886597938
1000076387,1.2083333333333333
1000076398,0.06557377049180328
1000076431,0.14583333333333334
1000076432,0.07291666666666667
1000076488,0.05
1000076505,0.7647058823529411
1000076522,0.25471698113207547
1000076579,0.16363636363636364
1000076612,0.45454545454545453
1000076645,0.22580645161290322
1000076663,0.22857142857142856
1000076677,0.17346938775510204
1000076707,0.0975609756097561
1000076750,0.22077922077922077
1000076781,0.06451612903225806
1000076875,0.7286821705426356
1000076976,0.14285714285714285
1000077082,0.1
1000077097,0.21052631578947367
1000077229,0.13513513513513514
1000077268,0.13095238095238096
