Player ID,Win Rate
1000018584,0.5861
1000018878,0.4966
1000019001,0.5061
1000019232,0.523
1000019495,0.48210000000000003
1000019500,0.47840000000000005
1000019584,0.48719999999999997
1000019884,0.4915
1000019945,0.49090000000000006
1000019971,0.5085999999999999
1000019996,0.5367999999999999
1000020000,0.5121
1000020024,0.4225
1000020052,0.5555
1000020062,0.47200000000000003
1000020073,0.5012
1000020088,0.4747
1000020141,0.5078
1000020182,0.5205
1000020189,0.49420000000000003
1000020266,0.5552
1000020325,0.45740000000000003
1000020371,0.5549000000000001
1000020390,0.5876
1000020410,0.5297
1000020936,0.5309
1000021104,0.4489
1000021105,0.5166
1000021197,0.4926
1000021317,0.5047999999999999
1000021422,0.47590000000000005
1000021430,0.5838
1000021522,0.5107
1000021542,0.5435
1000021579,0.5686
1000021621,0.5648
1000021654,0.5682
1000021657,0.4706
1000021676,0.5131
1000021802,0.5461
1000021880,0.5623
1000021920,0.47740000000000005
1000021956,0.5593
1000022183,0.4559
1000022223,0.5708
1000022351,0.5383
1000022405,0.47259999999999996
1000022462,0.6029
1000022491,0.4802
1000022525,0.45899999999999996
1000022599,0.4853
1000022611,0.516
1000022660,0.5705
1000022681,0.4818
1000022720,0.5492
1000022728,0.5483
1000022880,0.5068
1000022896,0.4919
1000022934,0.47619999999999996
1000022955,0.6126
1000022968,0.5636
1000023029,0.5055
1000023058,0.5373
1000023236,0.5192
1000023301,0.4929
1000023357,0.4885
1000023430,0.49670000000000003
1000023465,0.3677
1000023585,0.5135000000000001
1000023600,0.5067
1000023674,0.48450000000000004
1000024260,0.5165
1000024369,0.4736
1000024392,0.5136999999999999
1000024450,0.4899
1000024460,0.45409999999999995
1000024554,0.565
1000024680,0.5414
1000024701,0.5377000000000001
1000024713,0.5574
1000024729,0.5096
1000024833,0.5708
1000024842,0.4924
1000024854,0.5489
1000024906,0.547
1000024928,0.5334
1000024973,0.5722
1000024984,0.5045000000000001
1000025043,0.6625
1000025101,0.47100000000000003
1000025133,0.4951
1000025280,0.5304
1000025322,0.5172
1000025323,0.5445
1000025544,0.524
1000025569,0.5585
1000025571,0.5481
1000025587,0.54
1000025667,0.5118
1000025704,0.5058
1000025705,0.5837
1000026501,0.5832
1000026805,0.4797
1000026862,0.5748
1000026967,0.4351
1000027002,0.5339
1000027016,0.5444
1000027071,0.5213
1000027114,0.5707
1000027156,0.4561
1000027246,0.5312
1000027295,0.5263
1000027309,0.5640999999999999
1000027319,0.4893
1000027331,0.5384
1000027391,0.4703
1000027510,0.4475
1000027527,0.5911
1000027592,0.5393
1000027611,0.5988
1000027666,0.6383
1000027689,0.4971
1000027702,0.6428
1000028062,0.491
1000028099,0.46619999999999995
1000028157,0.5642
1000028294,0.4863
1000028433,0.5808
1000028488,0.4725
1000028522,0.5679
1000028523,0.5139
1000028525,0.5858
1000028535,0.5234000000000001
1000028544,0.5264
1000028582,0.5139
1000028587,0.5288
1000028609,0.4732
1000028676,0.5328
1000028698,0.5392
1000028708,0.48109999999999997
1000028731,0.4891
1000028755,0.5416
1000028789,0.5093
1000028796,0.5532
1000028798,0.5799
1000028835,0.5073
1000028839,0.5334
1000028895,0.6008
1000028927,0.46909999999999996
1000028975,0.4315
1000028979,0.502
1000028983,0.5062
1000029057,0.5357
1000029059,0.5217
1000029077,0.4857
1000029106,0.5664
1000029108,0.44630000000000003
1000029185,0.5483
1000029222,0.4946
1000029245,0.5287
1000029579,0.5274
1000029778,0.5317000000000001
1000029782,0.5755
1000029807,0.5275
1000029864,0.4464
1000029993,0.5463
1000030009,0.5999
1000030047,0.6083
1000030051,0.5401
1000030086,0.5863
1000030088,0.6668999999999999
1000030147,0.5229
1000030161,0.6051
1000030185,0.5264
1000030189,0.46630000000000005
1000030194,0.5344
1000030205,0.5408
1000030263,0.4978
1000030272,0.5449
1000030287,0.5045000000000001
1000030296,0.46520000000000006
1000030327,0.4947
1000030400,0.5337
1000030417,0.5867
1000030514,0.4982
1000030633,0.5196000000000001
1000030727,0.486
1000030951,0.5390999999999999
1000031016,0.5122
1000031156,0.5405
1000031222,0.5095000000000001
1000031240,0.45189999999999997
1000031246,0.6436
1000031254,0.4371
1000031280,0.514
1000031282,0.5655
1000031296,0.5044
1000031348,0.5003
1000031361,0.49340000000000006
1000031401,0.5536
1000031411,0.5798
1000031430,0.5473
1000031476,0.5793
1000031486,0.526
1000031583,0.44020000000000004
1000031609,0.5427000000000001
1000031775,0.6338
1000031872,0.5108
1000032000,0.4781
1000032048,0.5866
1000032055,0.5229
1000032194,0.5522
1000032209,0.5920000000000001
1000032236,0.4623
1000032279,0.4587
1000032291,0.557
1000032301,0.5195000000000001
1000032311,0.5667
1000032321,0.4692
1000032362,0.449
1000032382,0.5009
1000032392,0.4414
1000032455,0.6277
1000032588,0.5036999999999999
1000032624,0.5164
1000032831,0.5783
1000033083,0.4677
1000033096,0.4866
1000033133,0.5513
1000033141,0.5063
1000033146,0.6232
1000033157,0.6047
1000033162,0.4171
1000033181,0.43799999999999994
1000033196,0.5194
1000033254,0.5122
1000033538,0.5398
1000033608,0.5024000000000001
1000033612,0.5393
1000033899,0.5128
1000034086,0.5438000000000001
1000034148,0.5677
1000034233,0.47100000000000003
1000034308,0.5086999999999999
1000034312,0.5156000000000001
1000034376,0.5173
1000034384,0.4799
1000034389,0.4949
1000034410,0.5287
1000034482,0.4508
1000034672,0.49450000000000005
1000034685,0.5311
1000034855,0.4043
1000035070,0.5582
1000035155,0.5493
1000035188,0.4955
1000035194,0.45840000000000003
1000035286,0.532
1000035319,0.5114
1000035488,0.6024
1000035489,0.52
1000035528,0.5046
1000035529,0.5675
1000035603,0.5359
1000035637,0.4658
1000035666,0.4808
1000035667,0.48960000000000004
1000035809,0.5814
1000035874,0.5004
1000035889,0.48200000000000004
1000035957,0.5594
1000035961,0.4413
1000035963,0.5276
1000035995,0.518
1000036024,0.4874
1000036041,0.4631
1000036118,0.4817
1000036130,0.5969
1000036131,0.5572
1000036326,0.5652
1000036492,0.4547
1000036757,0.49810000000000004
1000036768,0.4926
1000036815,0.4962
1000036926,0.4975
1000037006,0.4165
1000037054,0.5241
1000037073,0.42969999999999997
1000037135,0.4755
1000037141,0.485
1000037187,0.5176
1000037207,0.5563
1000037213,0.4329
1000037231,0.5769
1000037232,0.6026
1000037242,0.6333
1000037275,0.4955
1000037560,0.5097
1000037720,0.4672
1000037747,0.5802
1000037778,0.41859999999999997
1000037895,0.4294
1000037976,0.4914
1000038077,0.4682
1000038498,0.5381
1000038591,0.48950000000000005
1000038689,0.4965
1000038714,0.49369999999999997
1000038776,0.43810000000000004
1000038781,0.506
1000038783,0.5872999999999999
1000038841,0.5926
1000038951,0.5034000000000001
1000038961,0.4531
1000038969,0.5
1000039139,0.4851
1000039147,0.47450000000000003
1000039279,0.4255
1000039310,0.49
1000039379,0.496
1000039675,0.462
1000039897,0.5297
1000039908,0.5825
1000039956,0.5051
1000039961,0.5482
1000039990,0.4518
1000040004,0.5
1000040020,0.5085000000000001
1000040053,0.5489999999999999
1000040065,0.4229
1000040111,0.5366
1000040113,0.5257000000000001
1000040319,0.5192
1000040339,0.4804
1000040437,0.5031
1000040519,0.45
1000040572,0.5146999999999999
1000040604,0.5328
1000040630,0.49479999999999996
1000040638,0.5215
1000040640,0.5246
1000040728,0.5483
1000040780,0.5057
1000040807,0.4743
1000040850,0.5556
1000040901,0.4961
1000040947,0.5428000000000001
1000041051,0.5658
1000041056,0.4789
1000041180,0.4861
1000041190,0.4746
1000041214,0.49219999999999997
1000041278,0.5291
1000041283,0.5907
1000041302,0.4924
1000041319,0.5189
1000041337,0.5427000000000001
1000041357,0.496
1000041526,0.4903
1000041576,0.561
1000041766,0.5381
1000041849,0.5353
1000042087,0.5681
1000042130,0.5486
1000042229,0.49079999999999996
1000042508,0.5019
1000042543,0.45770000000000005
1000042556,0.47100000000000003
1000042642,0.5247999999999999
1000042658,0.46590000000000004
1000042675,0.4803
1000042721,0.5041
1000042751,0.5915
1000042763,0.5239
1000042798,0.5605
1000042808,0.4314
1000042815,0.5019
1000042823,0.5047
1000042888,0.4744
1000042987,0.5023
1000043307,0.4815
1000043648,0.5481
1000043706,0.5131
1000043760,0.4824
1000043843,0.5155
1000043900,0.5499
1000043938,0.5015999999999999
1000043943,0.5158
1000043956,0.4569
1000043986,0.4707
1000044173,0.5439
1000044385,0.5362
1000044433,0.5314
1000044532,0.4645
1000044566,0.4647
1000044633,0.5155
1000044638,0.5225
1000044785,0.45280000000000004
1000044933,0.4706
1000044975,0.46659999999999996
1000044977,0.5332
1000044979,0.5947
1000044984,0.5025
1000045048,0.49810000000000004
1000045592,0.4792
1000045754,0.5103
1000045760,0.5922
1000045940,0.4815
1000045958,0.4832
1000045970,0.5051
1000045978,0.4739
1000045983,0.5568
1000045994,0.5142
1000046013,0.4607
1000046036,0.4512
1000046210,0.5782
1000046213,0.5276
1000046304,0.4622
1000046432,0.44789999999999996
1000046587,0.44060000000000005
1000046606,0.5283
1000046625,0.45880000000000004
1000046818,0.5399
1000046852,0.5078
1000047007,0.4888
1000047037,0.4728
1000047150,0.4595
1000047163,0.5225
1000047210,0.5132
1000047246,0.46130000000000004
1000047289,0.47700000000000004
1000047301,0.5647
1000047359,0.5492
1000047366,0.5136
1000047407,0.5143
1000048222,0.5292
1000048377,0.5245000000000001
1000049135,0.47240000000000004
1000049230,0.5361
1000049334,0.5106
1000049385,0.5975
1000049386,0.4157
1000049414,0.4483
1000049456,0.4782
1000049542,0.4579
1000049545,0.5336
1000049548,0.5739
1000050008,0.5347999999999999
1000050158,0.5446
1000050468,0.5046
1000050549,0.48350000000000004
1000050605,0.4728
1000050820,0.45740000000000003
1000050909,0.4878
1000050916,0.5
1000050923,0.637
1000050942,0.44049999999999995
1000050992,0.5278
1000051005,0.4604
1000051059,0.5542
1000051082,0.4978
1000051095,0.491
1000051488,0.4949
1000051495,0.49689999999999995
1000051618,0.5518
1000051720,0.5302
1000051728,0.5038
1000051757,0.5686
1000051809,0.5249
1000052236,0.47950000000000004
1000052240,0.5535
1000052311,0.5336
1000052426,0.4454
1000052456,0.532
1000052463,0.5697
1000052481,0.5305
1000052502,0.5821000000000001
1000052683,0.5611999999999999
1000052959,0.3818
1000053447,0.5013000000000001
1000053463,0.5077
1000053468,0.4893
1000053478,0.503
1000053557,0.5518
1000053561,0.5437
1000053598,0.5527000000000001
1000053618,0.5126
1000053620,0.5508
1000053640,0.498
1000053651,0.4772
1000053672,0.5252
1000053678,0.5228
1000053682,0.4999
1000053823,0.46990000000000004
1000054106,0.5185
1000054405,0.495
1000054446,0.4742
1000054466,0.5592
1000054510,0.5399
1000054532,0.5803
1000054593,0.5581
1000054701,0.5567
1000054710,0.4536
1000054713,0.5342
1000054723,0.507
1000054728,0.5606
1000054737,0.47609999999999997
1000054751,0.5618
1000054755,0.6256
1000054812,0.5513
1000054842,0.4424
1000054848,0.5401
1000055112,0.5516
1000055175,0.5487
1000055333,0.4547
1000055403,0.47729999999999995
1000055577,0.5071
1000055594,0.5624
1000055654,0.4991
1000055656,0.5526
1000055699,0.5126
1000055842,0.5703
1000055896,0.5207
1000055898,0.5035000000000001
1000055928,0.43420000000000003
1000055933,0.4714
1000055944,0.6406000000000001
1000055947,0.4868
1000056044,0.4623
1000056101,0.4836
1000056200,0.5548
1000056437,0.5492
1000056493,0.426
1000056577,0.5886
1000056693,0.4839
1000056710,0.5354
1000056778,0.5502
1000056862,0.47369999999999995
1000057139,0.5692
1000057183,0.5403
1000057185,0.5362
1000057199,0.5141
1000057435,0.6606000000000001
1000057502,0.4448
1000057594,0.48969999999999997
1000057938,0.5413
1000058036,0.5101
1000058120,0.5
1000058163,0.6551
1000058175,0.4879
1000058341,0.5313
1000058420,0.48560000000000003
1000058477,0.4907
1000058916,0.45039999999999997
1000059232,0.5556
1000059480,0.5221
1000059669,0.5656
1000059693,0.5802
1000059710,0.5311
1000059783,0.5917
1000059798,0.5690999999999999
1000059883,0.5710000000000001
1000059892,0.5465
1000059904,0.5564
1000059958,0.5257999999999999
1000059978,0.4739
1000059987,0.5349
1000060262,0.5637
1000060314,0.5618
1000060382,0.5543
1000060426,0.565
1000060441,0.46270000000000006
1000060449,0.5707
1000060464,0.4828
1000060539,0.532
1000060572,0.4346
1000060592,0.5459
1000060606,0.518
1000060676,0.5146999999999999
1000060915,0.47619999999999996
1000061119,0.4757
1000061142,0.5385
1000061159,0.4725
1000061168,0.46
1000061347,0.5661999999999999
1000061355,0.5065999999999999
1000061432,0.49689999999999995
1000061441,0.522
1000061474,0.4576
1000061485,0.5457
1000061497,0.5
1000061499,0.5021
1000061505,0.4987
1000061538,0.6052000000000001
1000061941,0.5075999999999999
1000061997,0.4971
1000062074,0.5373
1000062198,0.474
1000062200,0.5713
1000062334,0.5467
1000062410,0.5017
1000062513,0.5286
1000062548,0.4941
1000062558,0.49090000000000006
1000062630,0.5841
1000063078,0.5303
1000063154,0.5803
1000063251,0.4769
1000063389,0.4986
1000063451,0.4535
1000063467,0.5827
1000063488,0.4525
1000063637,0.4928
1000063653,0.5418
1000063882,0.5204
1000064032,0.49420000000000003
1000064061,0.5085000000000001
1000064132,0.5503
1000064383,0.5797
1000064443,0.6809999999999999
1000064446,0.4963
1000064482,0.5344
1000064522,0.4853
1000064540,0.5356000000000001
1000064555,0.4917
1000064563,0.5403
1000064591,0.5317000000000001
1000064638,0.5931000000000001
1000064655,0.5019
1000064726,0.4646
1000065234,0.5075999999999999
1000065551,0.46840000000000004
1000065640,0.5529999999999999
1000065733,0.4678
1000065782,0.5065
1000065830,0.47259999999999996
1000065834,0.5281
1000065940,0.4756
1000066130,0.5567
1000066285,0.5347
1000066337,0.5373
1000066422,0.5895
1000066699,0.5199
1000066702,0.41979999999999995
1000066777,0.5157
1000066800,0.5309
1000066828,0.4828
1000066829,0.4439
1000066850,0.5415
1000066863,0.4841
1000067188,0.42719999999999997
1000067287,0.5004
1000067377,0.5209
1000067478,0.4818
1000067508,0.44770000000000004
1000067568,0.5841
1000067601,0.5525
1000067611,0.49200000000000005
1000067620,0.5367000000000001
1000067782,0.4843
1000067830,0.5361
1000067860,0.5526
1000067969,0.474
1000068014,0.47369999999999995
1000068183,0.5422
1000068225,0.5141
1000068247,0.6019
1000068290,0.5922999999999999
1000068464,0.5734
1000068633,0.5045000000000001
1000068699,0.5197999999999999
1000068702,0.3911
1000068761,0.5588000000000001
1000068785,0.5478000000000001
1000068788,0.5231
1000068792,0.45799999999999996
1000068929,0.5321
1000069053,0.4961
1000069067,0.49570000000000003
1000069312,0.5038
1000069401,0.49700000000000005
1000069450,0.48350000000000004
1000069517,0.5047999999999999
1000069553,0.5367000000000001
1000069856,0.5447
1000069965,0.4764
1000069971,0.49689999999999995
1000070001,0.535
1000070017,0.4586
1000070022,0.5242
1000070046,0.5138
1000070083,0.449
1000070236,0.48969999999999997
1000070670,0.5487
1000070699,0.49420000000000003
1000070749,0.5199
1000070792,0.46619999999999995
1000070899,0.4949
1000071005,0.48960000000000004
1000071019,0.5571
1000071189,0.4825
1000071311,0.5006
1000071316,0.5893
1000071354,0.5185
1000071395,0.5167
1000071410,0.4936
1000071610,0.5609000000000001
1000071629,0.505
1000071738,0.5684
1000071747,0.48710000000000003
1000071750,0.515
1000071768,0.5713
1000071772,0.6692
1000072000,0.4993
1000072030,0.6279
1000072266,0.5292
1000072462,0.5443
1000072469,0.5634
1000072490,0.5229
1000072818,0.5073
1000072884,0.5494
1000072983,0.48100000000000004
1000073153,0.5474
1000073157,0.4475
1000073352,0.48100000000000004
1000073480,0.5966
1000073493,0.5861999999999999
1000073529,0.45270000000000005
1000073634,0.5495
1000073732,0.4914
1000073770,0.4765
1000073776,0.5017
1000073966,0.496
1000074151,0.5786
1000074253,0.5359
1000074275,0.4702
1000074285,0.5277000000000001
1000074405,0.6152000000000001
1000074471,0.5318999999999999
1000074495,0.5059
1000074561,0.518
1000074564,0.5183
1000074775,0.5367999999999999
1000074821,0.4008
1000075064,0.5202
1000075147,0.5706
1000075223,0.46149999999999997
1000075279,0.5202
1000075345,0.5429999999999999
1000075403,0.494
1000075452,0.4728
1000075522,0.42460000000000003
1000075566,0.5055
1000075567,0.7029000000000001
1000075637,0.49729999999999996
1000075655,0.5461
1000075723,0.4731
1000075740,0.45280000000000004
1000075742,0.499
1000075760,0.4868
1000075769,0.5368999999999999
1000075795,0.4429
1000075819,0.5165
1000075824,0.5914
1000075914,0.46509999999999996
1000075929,0.48719999999999997
1000075976,0.5559000000000001
1000075985,0.5521
1000076013,0.5287
1000076035,0.5286
1000076075,0.4901
1000076127,0.5085999999999999
1000076185,0.49670000000000003
1000076200,0.4598
1000076262,0.5502
1000076293,0.484
1000076324,0.5003
1000076335,0.5189
1000076342,0.5157
1000076383,0.503
1000076387,0.44939999999999997
1000076398,0.5346
1000076431,0.4832
1000076432,0.5244
1000076488,0.5053
1000076505,0.43579999999999997
1000076522,0.5543
1000076579,0.5254
1000076612,0.561
1000076645,0.5262
1000076663,0.5379
1000076677,0.4953
1000076707,0.5645
1000076750,0.4833
1000076781,0.5535
1000076875,0.5582
1000076976,0.46619999999999995
1000077082,0.5296
1000077097,0.527
1000077229,0.5109
1000077268,0.5488000000000001
1000077307,0.42469999999999997
1000077355,0.5357
1000077465,0.49950000000000006
1000077509,0.5874
1000077527,0.4949
1000077560,0.5379999999999999
1000077628,0.5503
1000077673,0.4733
1000077846,0.5352
1000077987,0.49979999999999997
1000078124,0.4813
1000078184,0.49950000000000006
1000078414,0.5405
1000078580,0.48960000000000004
1000078800,0.4891
1000079205,0.5175
1000079220,0.4079
1000079260,0.4711
1000079282,0.4818
1000079311,0.5094
1000079340,0.6001
1000079352,0.4694
1000079360,0.4635
1000079366,0.4949
1000079441,0.5421
1000079624,0.49090000000000006
1000080084,0.49310000000000004
1000080126,0.5776
1000080378,0.5347
1000080408,0.5516
1000080463,0.4597
1000080515,0.5439
1000080613,0.4918
1000080707,0.4572
1000080725,0.565
1000080731,0.4865
1000080750,0.4806
1000080760,0.5338
1000080793,0.4549
1000080807,0.5984
1000080873,0.614
1000080971,0.5696
1000080980,0.4582
1000081110,0.5242
1000081500,0.5072
1000081538,0.4807
1000081676,0.4522
1000081727,0.5838
1000081774,0.3703
1000081778,0.5483
1000081830,0.49810000000000004
1000081845,0.6529
1000081927,0.5213
1000081931,0.5288
1000081966,0.49329999999999996
1000081998,0.4746
1000082020,0.5778
1000082189,0.4955
1000082306,0.46840000000000004
1000082558,0.5444
1000082863,0.47200000000000003
1000082926,0.5486
1000082970,0.5078
1000083025,0.5114
1000083097,0.5
1000083296,0.6068
1000083634,0.6009
1000083731,0.5424
1000083742,0.6104999999999999
1000083751,0.4707
1000083773,0.4904
1000083892,0.5012
1000084183,0.5078
1000084188,0.5863
1000084422,0.5903
1000084747,0.4636
1000084854,0.5057
1000084858,0.4985
1000084887,0.5
1000084893,0.49689999999999995
1000085012,0.5440999999999999
1000085023,0.5274
1000085114,0.5587
1000085154,0.4902
1000085177,0.5331
1000085239,0.48460000000000003
1000085252,0.6783
1000085268,0.54
1000085391,0.473
1000085857,0.5569
1000085880,0.5097
1000085884,0.5435
1000085947,0.5296
1000086048,0.5735
1000086139,0.5381
1000086244,0.5639
1000086267,0.49479999999999996
1000086331,0.5982
1000086482,0.5165
1000086553,0.5141
1000086651,0.5540999999999999
1000086701,0.4914
1000086795,0.4914
1000086927,0.5102
1000086938,0.4736
1000087184,0.5726
1000087239,0.5836
1000087329,0.557
1000087342,0.5817
1000087445,0.514
1000087487,0.5292
1000087501,0.5196000000000001
1000087507,0.5683
1000087546,0.49689999999999995
1000087584,0.599
1000087643,0.5271
1000087796,0.5588000000000001
1000087820,0.5719
1000087953,0.5199
1000088035,0.5938
1000088108,0.5747
1000088128,0.5344
1000088201,0.5832
1000088230,0.5005
1000088303,0.5448
1000088479,0.5652
1000088505,0.5652
1000088624,0.5232
1000088670,0.5288
1000088722,0.5254
1000088764,0.5075
1000088800,0.5672999999999999
1000088899,0.40700000000000003
1000089059,0.5813
1000089139,0.461
1000089429,0.5697
1000089492,0.44880000000000003
1000089495,0.4484
1000089652,0.6012
1000089688,0.5913
1000089715,0.5725
1000089729,0.5664
1000089780,0.5533
1000089808,0.4696
1000089855,0.4925
1000089919,0.4239
1000089934,0.4853
1000089952,0.4276
1000089978,0.4201
1000089993,0.5119
1000090007,0.5233
1000090090,0.4754
1000090157,0.5311
1000090185,0.5638000000000001
1000090478,0.6172
1000090745,0.4393
1000090952,0.5925
1000090972,0.5075
1000090990,0.5217
1000091081,0.5082
1000091207,0.5215
1000091214,0.48810000000000003
1000091230,0.47130000000000005
1000091328,0.5273
1000091393,0.5343
1000091402,0.4608
1000091495,0.5861
1000091740,0.5974
1000091793,0.5022
1000091797,0.484
1000091827,0.5439
1000091844,0.5241
1000091982,0.49229999999999996
1000092114,0.5349
1000092593,0.5871999999999999
1000092695,0.5146999999999999
1000092730,0.5232
1000092835,0.5668
1000092855,0.4926
1000092917,0.5085000000000001
1000092925,0.5216
1000092931,0.4899
1000092939,0.5275
1000092945,0.5235
1000093019,0.5658
1000093027,0.5399
1000093048,0.5061
1000093068,0.59
1000093135,0.4876
1000093167,0.5133
1000093190,0.5252
1000093218,0.4857
1000093256,0.4919
1000093262,0.52
1000093475,0.5086999999999999
1000093515,0.5307
1000093595,0.4777
1000093835,0.5468
1000093951,0.5075
1000094070,0.4551
1000094117,0.5567
1000094202,0.5251
1000094315,0.5182
1000094336,0.4603
1000094349,0.5467
1000094351,0.5497
1000094372,0.605
1000094424,0.5
1000094438,0.4999
1000094527,0.4802
1000094877,0.5754
1000095014,0.4903
1000095286,0.5338
1000095437,0.4476
1000095454,0.4311
1000095527,0.4769
1000095660,0.48700000000000004
1000095823,0.54
1000095852,0.4622
1000095872,0.4727
1000095923,0.4292
1000095926,0.6098
1000095971,0.43939999999999996
1000096101,0.5579
1000096124,0.4571
1000096153,0.5144
1000096155,0.4524
1000096163,0.48590000000000005
1000096189,0.5065999999999999
1000096192,0.4685
1000096199,0.45270000000000005
1000096212,0.5502
1000096232,0.5152
1000096303,0.49579999999999996
1000096498,0.4693
1000096546,0.5652
1000096719,0.5681
1000097101,0.5233
1000097315,0.5144
